City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,missing_value_count,is_aqi_outlier,is_pm25_outlier,data_quality_score,year,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_7,aqi_rolling_mean_3,aqi_rolling_mean_7,pm25_lag_1,pm10_lag_1,next_day_aqi
Bengaluru,2016-12-24,57.79,141.76,14.19,79.24,0.0,18.3,0.62,7.79,11.26,7.52,5.94,,112.0,Moderate,1,False,False,95,2016,12,5,1,100.0,103.0,95.66666666666667,91.57142857142857,43.67,150.64,114.0
Bengaluru,2016-12-25,39.11,145.35,5.4,46.39,0.0,17.31,0.71,4.93,52.62,3.93,3.64,,114.0,Moderate,1,False,False,95,2016,12,6,1,112.0,90.0,108.66666666666667,95.0,57.79,141.76,104.0
Bengaluru,2016-12-26,34.02,121.66,7.15,49.47,0.0,17.08,0.84,5.17,34.44,3.63,4.39,,104.0,Moderate,1,False,False,95,2016,12,0,0,114.0,97.0,110.0,96.0,39.11,145.35,90.0
Bengaluru,2016-12-27,53.5,111.09,5.22,41.33,0.0,16.9,0.7,7.04,23.74,3.94,3.79,,90.0,Satisfactory,1,False,False,95,2016,12,1,0,104.0,93.0,102.66666666666667,95.57142857142857,34.02,121.66,84.0
Bengaluru,2016-12-28,38.53,80.87,2.34,20.7,0.0,17.07,0.2,4.32,17.27,3.16,2.63,,84.0,Satisfactory,1,False,False,95,2016,12,2,0,90.0,74.0,92.66666666666667,97.0,53.5,111.09,76.0
Bengaluru,2016-12-29,44.9,112.78,7.43,30.07,0.0,16.91,0.46,5.6,30.6,0.81,1.79,,76.0,Satisfactory,4,False,False,80,2016,12,3,0,84.0,75.0,83.33333333333333,97.14285714285714,38.53,80.87,93.0
Bengaluru,2016-12-30,54.65,134.46,9.58,44.47,0.0,17.46,0.57,5.58,30.6,0.81,1.79,,93.0,Satisfactory,4,False,False,80,2016,12,4,0,76.0,100.0,84.33333333333333,96.14285714285714,44.9,112.78,106.0
Bengaluru,2016-12-31,40.96,128.38,9.9,47.25,0.0,17.59,0.74,4.92,41.16,2.76,2.06,,106.0,Moderate,1,False,False,95,2016,12,5,1,93.0,112.0,91.66666666666667,95.28571428571429,54.65,134.46,88.0
Bengaluru,2017-01-01,20.13,105.61,7.33,42.34,0.0,19.635,0.77,4.8,25.9,3.65,2.04,,88.0,Satisfactory,2,False,False,90,2017,1,6,1,106.0,114.0,95.66666666666667,91.57142857142857,40.96,128.38,83.0
Bengaluru,2017-01-02,19.61,105.34,8.81,40.94,0.0,17.62,0.68,4.93,29.95,2.35,2.36,,83.0,Satisfactory,1,False,False,95,2017,1,0,0,88.0,104.0,92.33333333333333,88.57142857142857,20.13,105.61,87.0
Bengaluru,2017-01-03,26.66,106.4,9.8,49.02,0.0,19.41,0.74,4.95,31.55,4.07,4.61,,87.0,Satisfactory,1,False,False,95,2017,1,1,0,83.0,90.0,86.0,88.14285714285714,19.61,105.34,91.0
Bengaluru,2017-01-04,36.93,118.86,6.9,38.48,0.0,24.85,0.76,4.58,39.09,4.02,3.48,,91.0,Satisfactory,1,False,False,95,2017,1,2,0,87.0,84.0,87.0,89.14285714285714,26.66,106.4,85.0
Bengaluru,2017-01-05,36.09,114.62,7.03,36.01,0.0,25.09,0.63,4.57,35.78,3.12,3.3,,85.0,Satisfactory,1,False,False,95,2017,1,3,0,91.0,76.0,87.66666666666667,90.42857142857143,36.93,118.86,88.0
Bengaluru,2017-01-06,41.53,131.53,7.88,39.13,0.0,24.47,0.59,4.32,39.95,3.62,3.19,,88.0,Satisfactory,1,False,False,95,2017,1,4,0,85.0,93.0,88.0,89.71428571428571,36.09,114.62,106.0
Bengaluru,2017-01-07,47.48,140.54,7.12,40.87,0.0,25.17,0.79,5.57,43.82,3.83,2.83,,106.0,Moderate,1,False,False,95,2017,1,5,1,88.0,106.0,93.0,89.71428571428571,41.53,131.53,95.0
Bengaluru,2017-01-08,37.61,124.94,4.72,33.21,0.0,25.52,0.67,4.83,39.25,2.71,2.18,,95.0,Satisfactory,1,False,False,95,2017,1,6,1,106.0,88.0,96.33333333333333,90.71428571428571,47.48,140.54,87.0
Bengaluru,2017-01-09,43.11,136.23,8.29,44.61,0.0,24.41,0.86,8.12,38.14,6.53,3.66,,87.0,Satisfactory,1,False,False,95,2017,1,0,0,95.0,83.0,96.0,91.28571428571429,37.61,124.94,130.0
Bengaluru,2017-01-10,74.1,125.23,4.58,37.38,0.0,24.92,0.61,5.51,59.48,4.82,4.63,,130.0,Moderate,1,False,False,95,2017,1,1,0,87.0,87.0,104.0,97.42857142857143,43.11,136.23,132.0
Bengaluru,2017-01-11,42.42,142.13,6.56,47.35,0.0,25.29,1.02,5.96,56.92,4.81,3.79,,132.0,Moderate,1,False,False,95,2017,1,2,0,130.0,91.0,116.33333333333333,103.28571428571429,74.1,125.23,110.0
Bengaluru,2017-01-12,24.26,140.88,7.53,44.12,0.0,26.47,0.68,3.72,52.42,3.02,3.19,,110.0,Moderate,1,False,False,95,2017,1,3,0,132.0,85.0,124.0,106.85714285714286,42.42,142.13,91.0
Bengaluru,2017-01-13,31.22,108.09,4.05,26.86,0.0,26.04,0.55,3.67,50.8,2.17,2.0,,91.0,Satisfactory,1,False,False,95,2017,1,4,0,110.0,88.0,111.0,107.28571428571429,24.26,140.88,78.0
Bengaluru,2017-01-14,29.21,77.36,2.03,13.26,0.0,24.76,0.0,3.29,63.14,1.76,1.48,,78.0,Satisfactory,2,False,False,90,2017,1,5,1,91.0,106.0,93.0,103.28571428571429,31.22,108.09,71.0
Bengaluru,2017-01-15,26.3,77.36,1.37,11.83,0.0,23.31,0.0,3.07,58.37,1.86,1.21,,71.0,Satisfactory,2,False,False,90,2017,1,6,1,78.0,95.0,80.0,99.85714285714286,29.21,77.36,66.0
Bengaluru,2017-01-16,31.65,128.58,7.04,34.1,0.0,23.82,0.53,5.25,53.3,2.18,1.69,,66.0,Satisfactory,1,False,False,95,2017,1,0,0,71.0,87.0,71.66666666666667,96.85714285714286,26.3,77.36,94.0
Bengaluru,2017-01-17,37.02,130.28,9.83,52.33,0.0,23.88,1.3,7.6,30.6,0.81,1.79,,94.0,Satisfactory,4,False,False,80,2017,1,1,0,66.0,130.0,77.0,91.71428571428571,31.65,128.58,117.0
Bengaluru,2017-01-18,39.68,111.56,7.37,47.26,0.0,22.76,0.67,6.18,30.6,0.81,1.79,,117.0,Moderate,4,False,False,80,2017,1,2,0,94.0,132.0,92.33333333333333,89.57142857142857,37.02,130.28,87.0
Bengaluru,2017-01-19,31.59,104.2,10.26,42.72,0.0,23.03,1.03,5.81,30.6,0.81,1.79,,87.0,Satisfactory,4,False,False,80,2017,1,3,0,117.0,110.0,99.33333333333333,86.28571428571429,39.68,111.56,85.0
Bengaluru,2017-01-20,39.92,116.54,11.78,47.16,0.0,24.05,0.6,5.54,30.6,0.81,1.79,,85.0,Satisfactory,4,False,False,80,2017,1,4,0,87.0,91.0,96.33333333333333,85.42857142857143,31.59,104.2,98.0
Bengaluru,2017-01-21,40.34,103.46,16.09,67.51,0.0,23.84,0.61,6.9,30.6,0.81,1.79,,98.0,Satisfactory,4,False,False,80,2017,1,5,1,85.0,78.0,90.0,88.28571428571429,39.92,116.54,98.0
Bengaluru,2017-01-22,30.92,102.7,17.23,76.4,0.0,19.635,0.58,7.09,30.6,0.81,1.79,,98.0,Satisfactory,6,False,False,70,2017,1,6,1,98.0,71.0,93.66666666666667,92.14285714285714,40.34,103.46,111.0
Bengaluru,2017-01-23,49.45,125.79,16.15,67.63,0.0,22.23,0.71,6.9,30.6,0.81,0.0,,111.0,Moderate,3,False,False,85,2017,1,0,0,98.0,66.0,102.33333333333333,98.57142857142857,30.92,102.7,100.0
Bengaluru,2017-01-24,41.55,121.2,8.58,45.39,0.0,23.95,5.28,6.23,51.39,2.05,1.58,,100.0,Satisfactory,1,False,False,95,2017,1,1,0,111.0,94.0,103.0,99.42857142857143,49.45,125.79,168.0
Bengaluru,2017-01-25,34.96,114.94,7.97,41.5,0.0,23.3,6.42,4.81,49.67,2.57,1.42,,168.0,Moderate,1,False,False,95,2017,1,2,0,100.0,117.0,126.33333333333333,106.71428571428571,41.55,121.2,182.0
Bengaluru,2017-01-26,27.04,109.75,5.55,28.01,0.0,24.99,7.32,3.67,47.81,1.7,1.05,,182.0,Moderate,1,True,False,80,2017,1,3,0,168.0,87.0,150.0,120.28571428571429,34.96,114.94,174.0
Bengaluru,2017-01-27,23.36,87.39,12.36,46.38,0.0,27.95,8.19,5.81,19.01,2.07,1.46,,174.0,Moderate,1,False,False,95,2017,1,4,0,182.0,85.0,174.66666666666666,133.0,27.04,109.75,210.0
Bengaluru,2017-01-28,10.26,65.08,12.63,63.82,0.0,19.635,7.67,5.34,20.22,1.66,1.08,,210.0,Poor,2,True,False,75,2017,1,5,1,174.0,98.0,188.66666666666666,149.0,23.36,87.39,214.0
Bengaluru,2017-01-29,6.8,59.96,8.71,39.99,0.0,19.635,6.65,4.24,17.63,1.27,0.87,,214.0,Poor,2,True,False,75,2017,1,6,1,210.0,98.0,199.33333333333334,165.57142857142858,10.26,65.08,230.0
Bengaluru,2017-01-30,31.79,83.98,10.38,40.89,0.0,24.82,7.54,4.51,34.35,1.73,1.85,,230.0,Poor,1,True,False,80,2017,1,0,0,214.0,111.0,218.0,182.57142857142858,6.8,59.96,97.0
Bengaluru,2017-01-31,37.81,81.51,6.94,40.55,0.0,24.8,1.55,7.85,47.14,1.45,2.19,,97.0,Satisfactory,1,False,False,95,2017,1,1,0,230.0,100.0,180.33333333333334,182.14285714285714,31.79,83.98,101.0
Bengaluru,2017-02-01,27.42,81.76,8.06,43.93,0.0,23.83,1.87,8.57,39.53,1.53,1.85,,101.0,Moderate,1,False,False,95,2017,2,2,0,97.0,168.0,142.66666666666666,172.57142857142858,37.81,81.51,94.0
Bengaluru,2017-02-02,49.35,82.75,8.73,58.2,0.0,22.26,6.34,5.18,72.53,1.27,1.7,,94.0,Satisfactory,1,False,False,95,2017,2,3,0,101.0,182.0,97.33333333333333,160.0,27.42,81.76,207.0
Bengaluru,2017-02-03,32.16,93.4,5.83,43.39,0.0,22.29,15.93,3.37,50.44,2.59,1.84,,207.0,Poor,1,True,False,80,2017,2,4,0,94.0,174.0,134.0,164.71428571428572,49.35,82.75,270.0
Bengaluru,2017-02-04,32.08,77.36,1.54,19.23,0.0,22.38,14.89,3.34,60.82,2.04,1.4,,270.0,Poor,2,True,False,75,2017,2,5,1,207.0,210.0,190.33333333333334,173.28571428571428,32.16,93.4,269.0
Bengaluru,2017-02-05,29.93,77.36,1.63,19.93,0.0,20.54,11.68,2.93,58.61,2.48,1.55,,269.0,Poor,2,True,False,75,2017,2,6,1,270.0,214.0,248.66666666666666,181.14285714285714,32.08,77.36,273.0
Bengaluru,2017-02-06,32.73,117.9,7.98,45.2,0.0,21.39,15.22,4.71,60.34,3.02,2.18,,273.0,Poor,1,True,False,80,2017,2,0,0,269.0,230.0,270.6666666666667,187.28571428571428,29.93,77.36,238.0
Bengaluru,2017-02-07,43.1,102.65,10.78,64.19,0.0,20.74,12.47,6.59,65.58,4.88,2.15,,238.0,Poor,1,True,False,80,2017,2,1,0,273.0,97.0,260.0,207.42857142857142,32.73,117.9,200.0
Bengaluru,2017-02-08,41.94,91.18,6.83,45.34,0.0,20.2,9.04,7.24,64.64,4.01,5.09,,200.0,Moderate,1,True,False,80,2017,2,2,0,238.0,101.0,237.0,221.57142857142858,43.1,102.65,69.0
Bengaluru,2017-02-09,38.04,103.85,6.81,45.51,0.0,21.68,0.58,6.22,12.28,3.56,5.01,,69.0,Satisfactory,1,False,False,95,2017,2,3,0,200.0,94.0,169.0,218.0,41.94,91.18,77.0
Bengaluru,2017-02-10,36.09,102.51,6.31,41.63,0.0,20.99,0.66,7.38,13.96,3.61,3.64,,77.0,Satisfactory,1,False,False,95,2017,2,4,0,69.0,207.0,115.33333333333333,199.42857142857142,38.04,103.85,109.0
Bengaluru,2017-02-11,29.54,93.69,8.73,51.47,0.0,21.44,1.01,5.61,41.88,2.29,2.63,,109.0,Moderate,1,False,False,95,2017,2,5,1,77.0,270.0,85.0,176.42857142857142,36.09,102.51,80.0
Bengaluru,2017-02-12,27.65,81.87,10.35,57.48,0.0,22.83,0.68,5.79,43.53,3.81,4.09,,80.0,Satisfactory,1,False,False,95,2017,2,6,1,109.0,269.0,88.66666666666667,149.42857142857142,29.54,93.69,59.0
Bengaluru,2017-02-13,30.98,71.6,9.51,44.34,0.0,23.08,0.5,5.43,30.6,0.81,1.79,,59.0,Satisfactory,4,False,False,80,2017,2,0,0,80.0,273.0,82.66666666666667,118.85714285714286,27.65,81.87,71.0
Bengaluru,2017-02-14,34.94,71.16,8.05,49.0,0.0,28.08,0.87,5.9,30.6,0.81,1.79,,71.0,Satisfactory,4,False,False,80,2017,2,1,0,59.0,238.0,70.0,95.0,30.98,71.6,83.0
Bengaluru,2017-02-15,40.41,78.71,11.32,64.96,0.0,24.68,1.08,8.65,30.6,0.81,1.79,,83.0,Satisfactory,4,False,False,80,2017,2,2,0,71.0,200.0,71.0,78.28571428571429,34.94,71.16,83.0
Bengaluru,2017-02-16,34.8,86.61,11.7,70.5,0.0,23.65,1.25,7.73,30.6,0.81,1.79,,83.0,Satisfactory,4,False,False,80,2017,2,3,0,83.0,69.0,79.0,80.28571428571429,40.41,78.71,95.0
Bengaluru,2017-02-17,47.98,114.34,9.36,70.87,0.0,22.85,1.4,10.26,30.6,0.81,1.79,,95.0,Satisfactory,4,False,False,80,2017,2,4,0,83.0,77.0,87.0,82.85714285714286,34.8,86.61,96.0
Bengaluru,2017-02-18,47.56,99.64,12.85,80.24,0.0,22.95,1.08,9.22,30.6,0.81,1.79,,96.0,Satisfactory,4,False,False,80,2017,2,5,1,95.0,109.0,91.33333333333333,81.0,47.98,114.34,92.0
Bengaluru,2017-02-19,41.4,108.35,17.34,102.78,0.0,22.5,1.13,8.57,30.6,0.81,1.79,,92.0,Satisfactory,4,False,False,80,2017,2,6,1,96.0,80.0,94.33333333333333,82.71428571428571,47.56,99.64,90.0
Bengaluru,2017-02-20,53.85,115.91,21.36,95.12,0.0,22.25,1.14,10.75,30.6,0.81,0.0,,90.0,Satisfactory,3,False,False,85,2017,2,0,0,92.0,59.0,92.66666666666667,87.14285714285714,41.4,108.35,104.0
Bengaluru,2017-02-21,52.93,122.79,17.53,75.14,0.0,21.94,0.86,9.32,30.6,0.81,1.0,,104.0,Moderate,3,False,False,85,2017,2,1,0,90.0,71.0,95.33333333333333,91.85714285714286,53.85,115.91,106.0
Bengaluru,2017-02-22,42.13,116.85,9.87,51.89,0.0,21.67,1.11,17.04,66.01,4.17,4.38,,106.0,Moderate,1,False,False,95,2017,2,2,0,104.0,83.0,100.0,95.14285714285714,52.93,122.79,99.0
Bengaluru,2017-02-23,44.09,107.48,13.23,49.76,0.0,22.22,0.38,9.22,45.32,5.63,4.01,,99.0,Satisfactory,1,False,False,95,2017,2,3,0,106.0,83.0,103.0,97.42857142857143,42.13,116.85,83.0
Bengaluru,2017-02-24,42.73,92.91,10.08,47.21,0.0,21.92,0.4,9.04,21.94,3.49,3.12,,83.0,Satisfactory,1,False,False,95,2017,2,4,0,99.0,95.0,96.0,95.71428571428571,44.09,107.48,75.0
Bengaluru,2017-02-25,40.96,86.08,8.08,35.46,0.0,22.93,0.34,7.42,19.64,3.33,2.81,,75.0,Satisfactory,1,False,False,95,2017,2,5,1,83.0,96.0,85.66666666666667,92.71428571428571,42.73,92.91,73.0
Bengaluru,2017-02-26,35.66,90.69,7.38,32.39,0.0,24.05,0.39,7.69,34.75,1.69,1.88,,73.0,Satisfactory,1,False,False,95,2017,2,6,1,75.0,92.0,77.0,90.0,40.96,86.08,70.0
Bengaluru,2017-02-27,37.55,85.57,8.72,38.99,0.0,22.87,0.46,7.0,25.64,1.71,1.67,,70.0,Satisfactory,1,False,False,95,2017,2,0,0,73.0,90.0,72.66666666666667,87.14285714285714,35.66,90.69,71.0
Bengaluru,2017-02-28,31.19,87.32,8.91,43.09,0.0,22.97,0.46,6.84,27.08,2.18,1.88,,71.0,Satisfactory,1,False,False,95,2017,2,1,0,70.0,104.0,71.33333333333333,82.42857142857143,37.55,85.57,71.0
Bengaluru,2017-03-01,39.98,98.33,28.97,72.79,0.0,107.53,0.36,6.83,32.88,2.42,1.66,,71.0,Satisfactory,1,False,False,95,2017,3,2,0,71.0,106.0,70.66666666666667,77.42857142857143,31.19,87.32,75.0
Bengaluru,2017-03-02,36.36,85.55,14.27,51.16,0.0,24.18,0.38,6.54,22.95,4.52,1.77,,75.0,Satisfactory,1,False,False,95,2017,3,3,0,71.0,99.0,72.33333333333333,74.0,39.98,98.33,104.0
Bengaluru,2017-03-03,29.87,89.98,8.12,40.71,0.0,26.25,1.01,6.43,22.65,2.34,2.09,,104.0,Moderate,1,False,False,95,2017,3,4,0,75.0,83.0,83.33333333333333,77.0,36.36,85.55,57.0
Bengaluru,2017-03-04,28.41,75.22,11.64,41.35,0.0,26.53,0.53,8.16,13.85,1.39,1.55,,57.0,Satisfactory,1,False,False,95,2017,3,5,1,104.0,75.0,78.66666666666667,74.42857142857143,29.87,89.98,59.0
Bengaluru,2017-03-05,23.15,78.15,5.99,25.6,0.0,27.95,0.39,7.12,20.8,1.67,1.71,,59.0,Satisfactory,1,False,False,95,2017,3,6,1,57.0,73.0,73.33333333333333,72.42857142857143,28.41,75.22,54.0
Bengaluru,2017-03-06,26.67,74.17,6.52,29.12,0.0,31.01,0.35,6.61,19.79,1.52,1.67,,54.0,Satisfactory,1,False,False,95,2017,3,0,0,59.0,70.0,56.666666666666664,70.14285714285714,23.15,78.15,59.0
Bengaluru,2017-03-07,27.87,81.97,9.75,38.6,0.0,34.12,0.35,5.4,25.64,1.43,1.53,,59.0,Satisfactory,1,False,False,95,2017,3,1,0,54.0,71.0,57.333333333333336,68.42857142857143,26.67,74.17,102.0
Bengaluru,2017-03-08,31.78,84.76,9.48,41.89,0.0,30.12,0.79,8.94,29.59,2.27,2.41,,102.0,Moderate,1,False,False,95,2017,3,2,0,59.0,71.0,71.66666666666667,72.85714285714286,27.87,81.97,72.0
Bengaluru,2017-03-09,32.53,98.45,7.46,38.79,0.0,35.13,0.35,6.8,16.07,2.28,2.54,,72.0,Satisfactory,1,False,False,95,2017,3,3,0,102.0,75.0,77.66666666666667,72.42857142857143,31.78,84.76,66.0
Bengaluru,2017-03-10,29.4,71.8,5.62,22.5,0.0,42.48,0.21,5.47,29.37,1.71,1.42,,66.0,Satisfactory,1,False,False,95,2017,3,4,0,72.0,104.0,80.0,67.0,32.53,98.45,56.0
Bengaluru,2017-03-11,28.94,76.71,6.79,25.81,0.0,28.2,0.22,5.57,26.56,2.13,1.74,,56.0,Satisfactory,1,False,False,95,2017,3,5,1,66.0,57.0,64.66666666666667,66.85714285714286,29.4,71.8,66.0
Bengaluru,2017-03-12,27.07,65.19,7.54,28.21,0.0,26.09,0.13,5.54,30.11,2.31,2.27,,66.0,Satisfactory,1,False,False,95,2017,3,6,1,56.0,59.0,62.666666666666664,67.85714285714286,28.94,76.71,55.0
Bengaluru,2017-03-13,42.64,98.52,6.48,26.88,0.0,30.64,0.26,6.36,19.9,2.08,1.72,,55.0,Satisfactory,1,False,False,95,2017,3,0,0,66.0,54.0,59.0,68.0,27.07,65.19,69.0
Bengaluru,2017-03-14,21.93,70.51,7.72,25.17,0.0,34.32,0.46,3.91,11.13,1.02,1.18,,69.0,Satisfactory,1,False,False,95,2017,3,1,0,55.0,59.0,63.333333333333336,69.42857142857143,42.64,98.52,44.0
Bengaluru,2017-03-15,17.99,66.24,7.98,23.84,0.0,33.53,0.28,4.61,8.93,0.86,0.94,,44.0,Good,1,False,False,95,2017,3,2,0,69.0,102.0,56.0,61.142857142857146,21.93,70.51,54.0
Bengaluru,2017-03-16,27.59,63.81,11.33,23.73,0.0,26.96,0.21,4.77,28.92,0.97,1.39,,54.0,Satisfactory,1,False,False,95,2017,3,3,0,44.0,72.0,55.666666666666664,58.57142857142857,17.99,66.24,98.0
Bengaluru,2017-03-17,39.28,107.17,6.33,30.51,0.0,27.37,0.16,4.14,47.72,2.98,3.49,,98.0,Satisfactory,1,False,False,95,2017,3,4,0,54.0,66.0,65.33333333333333,63.142857142857146,27.59,63.81,99.0
Bengaluru,2017-03-18,32.33,87.57,6.96,30.75,0.0,25.99,0.78,7.59,66.57,1.96,2.19,,99.0,Satisfactory,1,False,False,95,2017,3,5,1,98.0,56.0,83.66666666666667,69.28571428571429,39.28,107.17,95.0
Bengaluru,2017-03-19,32.31,81.68,4.96,21.08,0.0,25.66,0.2,5.33,57.26,2.21,2.61,,95.0,Satisfactory,1,False,False,95,2017,3,6,1,99.0,66.0,97.33333333333333,73.42857142857143,32.33,87.57,87.0
Bengaluru,2017-03-20,38.73,105.25,6.29,29.11,0.0,26.78,0.3,4.51,60.19,2.19,2.05,,87.0,Satisfactory,1,False,False,95,2017,3,0,0,95.0,55.0,93.66666666666667,78.0,32.31,81.68,83.0
Bengaluru,2017-03-21,36.42,95.55,6.75,30.76,0.0,26.49,0.48,5.53,42.51,1.96,1.83,,83.0,Satisfactory,1,False,False,95,2017,3,1,0,87.0,69.0,88.33333333333333,80.0,38.73,105.25,74.0
Bengaluru,2017-03-22,43.96,105.81,6.52,32.28,0.0,23.98,0.55,6.87,36.22,2.42,4.92,,74.0,Satisfactory,1,False,False,95,2017,3,2,0,83.0,44.0,81.33333333333333,84.28571428571429,36.42,95.55,89.0
Bengaluru,2017-03-23,44.26,102.04,8.71,41.3,0.0,24.06,0.68,8.28,42.18,2.38,2.57,,89.0,Satisfactory,1,False,False,95,2017,3,3,0,74.0,54.0,82.0,89.28571428571429,43.96,105.81,140.0
Bengaluru,2017-03-24,67.75,107.42,7.38,39.52,0.0,20.33,0.48,7.14,43.89,2.85,2.18,,140.0,Moderate,1,False,False,95,2017,3,4,0,89.0,98.0,101.0,95.28571428571429,44.26,102.04,104.0
Bengaluru,2017-03-25,47.51,114.14,11.76,40.07,0.0,20.79,0.56,9.41,52.37,4.72,2.82,,104.0,Moderate,1,False,False,95,2017,3,5,1,140.0,99.0,111.0,96.0,67.75,107.42,99.0
Bengaluru,2017-03-26,53.63,116.45,7.44,35.29,0.0,22.33,0.3,12.82,68.34,1.62,1.72,,99.0,Satisfactory,1,False,False,95,2017,3,6,1,104.0,95.0,114.33333333333333,96.57142857142857,47.51,114.14,90.0
Bengaluru,2017-03-27,40.42,114.11,5.59,27.16,0.0,22.04,0.13,3.65,45.77,2.63,2.06,,90.0,Satisfactory,1,False,False,95,2017,3,0,0,99.0,87.0,97.66666666666667,97.0,53.63,116.45,82.0
Bengaluru,2017-03-28,55.94,105.81,4.71,30.4,0.0,25.2,0.25,4.77,40.7,3.39,2.75,,82.0,Satisfactory,1,False,False,95,2017,3,1,0,90.0,83.0,90.33333333333333,96.85714285714286,40.42,114.11,112.0
Bengaluru,2017-03-29,41.83,89.06,2.7,23.82,0.0,28.76,0.32,3.28,52.94,2.47,2.03,,112.0,Moderate,1,False,False,95,2017,3,2,0,82.0,74.0,94.66666666666667,102.28571428571429,55.94,105.81,90.0
Bengaluru,2017-03-30,46.83,69.68,3.32,27.69,0.0,25.74,0.14,2.48,47.33,2.25,2.44,,90.0,Satisfactory,1,False,False,95,2017,3,3,0,112.0,89.0,94.66666666666667,102.42857142857143,41.83,89.06,112.0
Bengaluru,2017-03-31,55.9,94.22,5.13,37.77,0.0,22.44,0.26,2.53,53.42,2.96,2.9,,112.0,Moderate,1,False,False,95,2017,3,4,0,90.0,140.0,104.66666666666667,98.42857142857143,46.83,69.68,124.0
Bengaluru,2017-04-01,51.65,108.37,5.59,37.78,0.0,24.02,0.51,2.79,61.72,3.85,2.95,,124.0,Moderate,1,False,False,95,2017,4,5,1,112.0,104.0,108.66666666666667,101.28571428571429,55.9,94.22,113.0
Bengaluru,2017-04-02,32.61,104.58,5.32,30.53,0.0,28.54,0.48,2.59,66.27,1.93,1.65,,113.0,Moderate,1,False,False,95,2017,4,6,1,124.0,99.0,116.33333333333333,103.28571428571429,51.65,108.37,117.0
Bengaluru,2017-04-03,39.37,106.07,9.79,41.21,0.0,26.81,0.68,2.79,68.42,2.01,1.43,,117.0,Moderate,1,False,False,95,2017,4,0,0,113.0,90.0,118.0,107.14285714285714,32.61,104.58,120.0
Bengaluru,2017-04-04,36.85,99.33,3.61,25.76,0.0,25.66,0.54,2.3,72.54,2.55,2.12,,120.0,Moderate,1,False,False,95,2017,4,1,0,117.0,82.0,116.66666666666667,112.57142857142857,39.37,106.07,94.0
Bengaluru,2017-04-05,29.5,78.34,3.71,20.83,0.0,27.27,0.44,2.0,69.06,1.78,1.55,,94.0,Satisfactory,1,False,False,95,2017,4,2,0,120.0,112.0,110.33333333333333,110.0,36.85,99.33,110.0
Bengaluru,2017-04-06,29.52,92.48,6.17,19.83,0.0,27.92,0.33,2.28,66.84,2.09,1.9,,110.0,Moderate,1,False,False,95,2017,4,3,0,94.0,90.0,108.0,112.85714285714286,29.5,78.34,94.0
Bengaluru,2017-04-07,31.08,79.87,5.33,24.61,0.0,28.02,0.46,2.65,68.4,2.98,2.25,,94.0,Satisfactory,1,False,False,95,2017,4,4,0,110.0,112.0,99.33333333333333,110.28571428571429,29.52,92.48,82.0
Bengaluru,2017-04-08,36.66,103.5,7.3,34.42,0.0,26.68,0.68,2.8,45.04,3.19,2.75,,82.0,Satisfactory,1,False,False,95,2017,4,5,1,94.0,124.0,95.33333333333333,104.28571428571429,31.08,79.87,75.0
Bengaluru,2017-04-09,29.29,89.11,7.08,28.32,0.0,25.78,0.48,2.54,37.96,1.78,1.69,,75.0,Satisfactory,1,False,False,95,2017,4,6,1,82.0,113.0,83.66666666666667,98.85714285714286,36.66,103.5,99.0
Bengaluru,2017-04-10,43.0,90.64,8.28,34.64,0.0,29.59,0.74,3.03,60.0,1.93,1.41,,99.0,Satisfactory,1,False,False,95,2017,4,0,0,75.0,117.0,85.33333333333333,96.28571428571429,29.29,89.11,99.0
Bengaluru,2017-04-11,31.18,92.2,7.17,34.13,0.0,28.14,0.44,2.39,60.0,2.44,1.74,,99.0,Satisfactory,1,False,False,95,2017,4,1,0,99.0,120.0,91.0,93.28571428571429,43.0,90.64,78.0
Bengaluru,2017-04-12,50.84,84.95,6.35,27.24,0.0,19.635,0.61,9.91,17.79,4.11,2.39,,78.0,Satisfactory,2,False,False,90,2017,4,2,0,99.0,94.0,92.0,91.0,31.18,92.2,108.0
Bengaluru,2017-04-13,50.54,105.34,7.07,37.62,0.0,24.73,0.56,4.26,75.93,2.92,2.3,,108.0,Moderate,1,False,False,95,2017,4,3,0,78.0,110.0,95.0,90.71428571428571,50.84,84.95,107.0
Bengaluru,2017-04-14,51.33,104.38,6.96,39.64,0.0,24.12,0.55,5.03,63.27,3.62,1.96,,107.0,Moderate,1,False,False,95,2017,4,4,0,108.0,94.0,97.66666666666667,92.57142857142857,50.54,105.34,106.0
Bengaluru,2017-04-15,35.01,101.83,9.78,45.01,0.0,24.52,0.69,6.77,60.39,2.4,1.76,,106.0,Moderate,1,False,False,95,2017,4,5,1,107.0,82.0,107.0,96.0,51.33,104.38,105.0
Bengaluru,2017-04-16,29.02,102.67,5.34,32.75,0.0,19.635,0.44,8.21,66.23,2.64,1.48,,105.0,Moderate,2,False,False,90,2017,4,6,1,106.0,75.0,106.0,100.28571428571429,35.01,101.83,86.0
Bengaluru,2017-04-17,34.86,79.44,5.28,27.93,0.0,31.55,0.44,5.81,83.69,1.32,0.64,,86.0,Satisfactory,1,False,False,95,2017,4,0,0,105.0,99.0,99.0,98.42857142857143,29.02,102.67,77.0
